Friday, 28 September 2018	11:52:31 AM
Time(s)	SPH-1	SN-1	SC-1	ST-1	SP-1	AVP-1	AR-1	AA-1	AB-1	AB-2	AVS-1	AVS-2	AVS-3
174.000	0.000	31.742	0.572	25.201	6.166	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
175.000	0.000	31.753	1.099	25.201	6.166	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
176.000	0.000	31.757	1.308	25.200	6.159	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
177.000	0.000	31.762	1.342	25.206	6.161	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
178.000	0.000	31.755	1.193	25.214	6.168	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
179.000	0.000	31.755	0.929	25.215	6.161	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
180.000	0.000	31.754	0.713	25.222	6.161	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
181.000	0.000	31.753	0.632	25.233	6.167	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
182.000	0.000	31.744	0.632	25.235	6.144	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
183.000	0.000	31.753	0.888	25.236	6.155	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
184.000	0.000	31.754	0.985	25.237	6.161	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
185.000	0.000	31.746	1.019	25.242	6.185	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
186.000	0.000	31.745	0.750	25.247	6.183	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
187.000	0.000	31.752	0.572	25.248	6.169	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
188.000	0.000	31.738	0.512	25.252	6.167	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
189.000	0.000	31.729	0.616	25.255	6.170	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
190.000	0.000	31.725	0.790	25.254	6.180	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
191.000	0.000	31.727	0.849	25.257	6.295	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
192.000	0.000	31.729	0.867	25.259	6.262	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
193.000	0.000	31.732	0.872	25.259	6.168	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
194.000	0.000	31.724	0.876	25.261	6.328	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
195.000	0.000	31.723	0.869	25.261	6.284	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
196.000	0.000	31.732	0.868	25.264	6.076	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
197.000	0.000	31.733	0.870	25.264	6.563	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
198.000	0.000	31.734	0.866	25.266	6.230	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
199.000	0.000	31.743	0.864	25.269	6.038	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
200.000	0.000	31.741	0.852	25.274	6.208	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
201.000	0.000	31.735	0.793	25.281	6.234	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
202.000	0.000	31.728	0.650	25.282	6.167	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
203.000	0.000	31.734	0.613	25.287	6.179	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
204.000	0.000	31.742	0.652	25.289	6.182	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
205.000	0.000	31.747	0.652	25.294	6.209	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
206.000	0.000	31.754	0.606	25.297	6.181	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
207.000	0.000	31.743	0.617	25.300	6.179	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
208.000	0.000	31.744	0.616	25.302	6.195	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
209.000	0.000	31.732	0.612	25.302	6.178	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
210.000	0.000	31.738	0.614	25.298	6.173	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
211.000	0.000	31.731	0.612	25.300	6.161	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
212.000	0.000	31.716	0.611	25.305	6.171	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
213.000	0.000	31.714	0.611	25.305	6.176	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
214.000	0.000	31.717	0.613	25.306	6.184	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
215.000	0.000	31.732	0.608	25.311	6.173	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
216.000	0.000	31.732	0.612	25.312	6.181	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
217.000	0.000	31.738	0.614	25.309	6.144	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
218.000	0.000	31.738	0.198	25.318	6.162	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
219.000	0.000	31.738	0.333	25.319	6.179	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
220.000	0.000	31.755	0.573	25.313	6.171	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
221.000	0.000	31.744	0.660	25.316	6.194	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
222.000	0.000	31.733	0.690	25.314	6.190	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
223.000	0.000	31.730	0.703	25.320	6.124	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
224.000	0.000	31.723	0.693	25.321	6.163	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
225.000	0.000	31.732	0.690	25.320	6.173	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
